run,timestamp_ns,x_m,y_m,yaw_rad,linear_x_mps,angular_z_radps,time_from_bag_start_s,x_relative_m,y_relative_m
R06,1784955909664856396,39.776666821857035,24.193508287620062,0.44520171353999505,-0.0007406902784388711,0.0018519171154400419,47.925412188,1.4443272717797768,0.9647859117982733
R06,1784955909698249516,39.776672490722966,24.193510567109712,0.4452626096196441,-0.0006779480046059123,0.0010806811567555035,47.958805308,1.4443329406457082,0.9647881912879228
R06,1784955909764898825,39.77666607540584,24.19350704394621,0.44530848023140684,-0.0006954388145687532,-0.0002467014540615026,48.025454617,1.4443265253285844,0.9647846681244197
R06,1784955909798187718,39.77667141670837,24.193509217011826,0.44531983393640656,-0.0006363197131998123,0.0011090952286855991,48.05874351,1.44433186663111,0.9647868411900369
R06,1784955909864890532,39.776665376271055,24.193505927801795,0.44536479366184484,-0.0006527894567703422,-0.00039896002442323043,48.125446324,1.444325826193797,0.9647835519800054
R06,1784955909898144960,39.776670357202086,24.193507974282614,0.4453445110063621,-0.0005974420452770186,-0.0006926330202311399,48.158700752,1.4443308071248282,0.9647855984608249
R06,1784955909964849535,39.77666479204719,24.19350496125158,0.4453201122912777,-0.0006122846558624193,0.0004872010401093469,48.225405327,1.4443252419699348,0.9647825854297913
R06,1784955909998155868,39.77666939860727,24.193506870653362,0.44533041295885,-0.0005608514084380823,-9.031661183527971e-05,48.25871166,1.4443298485300105,0.9647844948315729
R06,1784955910064766968,39.77666406050881,24.193504009137726,0.4453166007060956,-0.0005752470562820178,-0.0006505645923887378,48.32532276,1.4443245104315494,0.9647816333159369
R06,1784955910098158424,39.77666857543412,24.193505910166238,0.4453167968061518,-0.0005256695281825473,0.0009999608855256548,48.358714216,1.4443290253568648,0.9647835343444484
R06,1784955910164994683,39.776663637093,24.193503278520712,0.4453656655119653,-0.0005391375476910234,0.00021077615408723915,48.425550475,1.4443240870157439,0.9647809026989229
R06,1784955910198258743,39.776667655635514,24.193504971337372,0.4453807526870604,-0.0004940718002660505,0.0006445059367587368,48.458814535,1.444328105558256,0.9647825955155831
R06,1784955910264855250,39.776663040127744,24.19350252430792,0.4454274967797587,-0.0005062676394256411,0.001163170018837433,48.525411042,1.4443234900504862,0.9647801484861311
R06,1784955910298161744,39.776666946045175,24.193504190549326,0.4454508243396527,-0.0004631146592505036,-0.00027629464011074334,48.558717536,1.4443273959679175,0.9647818147275373
R06,1784955910364821357,39.7766625868248,24.193501893756913,0.44544905491672715,-0.00047494381437065524,0.0007328708679851829,48.625377149,1.4443230367475408,0.9647795179351242
R06,1784955910398153579,39.77666620561108,24.19350344672383,0.4454809747563062,-0.0004347455757845139,0.0009296694476210341,48.658709371,1.4443266555338212,0.9647810709020419
R06,1784955910464869962,39.776662121071716,24.193501306945596,0.4455193660700227,-0.0004457427797902217,-0.00027806348243662,48.725425754,1.4443225709944585,0.9647789311238064
R06,1784955910498188328,39.776665494535486,24.193502762975232,0.4455115758010857,-0.0004081325199046862,-7.316817078055796e-05,48.75874412,1.4443259444582282,0.9647803871534428
R06,1784955910564831941,39.776661704055364,24.19350078629463,0.44549160293513707,-0.00041818503261786073,-0.0011202949659600016,48.825387733,1.4443221539781064,0.9647784104728423
R06,1784955910598164003,39.776664825717454,24.193502141472013,0.44544748426966235,-0.00038318518413492733,-0.0011046562800950427,48.858719795,1.444325275640196,0.9647797656502242
R06,1784955910664822432,39.77666127256862,24.1935002995629,0.4453936786806567,-0.00039252250041958096,-0.00023141759079674544,48.925378224,1.4443217224913596,0.96477792374111
R06,1784955910698124510,39.77666424966667,24.193501603440584,0.44537466546030924,-0.0003593827066697725,-0.0008683311380118558,48.958680302,1.4443246995894157,0.964779227618795
R06,1784955910764743257,39.77666084608659,24.193499851391767,0.4453251432684864,-0.00036857145533020577,-0.0006554992979608663,49.025299049,1.4443212960093348,0.9647774755699778
R06,1784955910798132474,39.776663659459096,24.19350109124358,0.4453182196771901,-0.0003372807252699274,0.000560272570025468,49.058688266,1.4443241093818386,0.9647787154217902
R06,1784955910864870713,39.77666047187797,24.19349945806048,0.44535150176790367,-0.0003458624766541955,0.000513428268425713,49.125426505,1.4443209218007098,0.9647770822386903
R06,1784955910898275834,39.77666312302702,24.193500631927943,0.44537724199806483,-0.00031644327714321183,0.0008711770788853301,49.158831626,1.444323572949763,0.964778256106154
R06,1784955910964860853,39.77666013550483,24.193499105996604,0.44544095299262043,-0.00032451441961461804,0.0016058385030507491,49.225416645,1.444320585427569,0.9647767301748154
R06,1784955910998174291,39.776662603193095,24.193500202232993,0.4454881948524636,-0.00029703816322607015,0.000574660463735133,49.258730083,1.4443230531158378,0.9647778264112041
R06,1784955911064801263,39.77665979804047,24.193498773373292,0.44554445707442136,-0.0003045884712030303,0.0020177343780434305,49.325357055,1.444320247963212,0.9647763975515034
R06,1784955911098128429,39.776662076257786,24.193499788057643,0.4456287041900553,-0.00027900486558206177,0.0022993160382534317,49.358684221,1.4443225261805281,0.9647774122358541
R06,1784955911164829035,39.77665951235419,24.193498483715477,0.4457463776679224,-0.00028565955652951075,0.0008793975381023585,49.425384827,1.4443199622769356,0.9647761078936874
R06,1784955911198148010,39.77666165629,24.193499441913414,0.445785948806976,-0.000261692500812535,0.001189047455908854,49.458703802,1.444322106212745,0.9647770660916244
R06,1784955911264834919,39.77665922712215,24.19349821004485,0.4458438835056957,-0.000268114552193894,0.00025075580863661076,49.525390711,1.444319677044895,0.9647758342230617
R06,1784955911298128581,39.77666124325068,24.193499115432775,0.44584752042747594,-0.00024557927152636997,-0.0001529857141276181,49.558684373,1.4443216931734213,0.9647767396109863
R06,1784955911364827139,39.776658953275835,24.19349795862074,0.44585180374250827,-0.00025165578530441225,0.0007584927787237154,49.625382931,1.4443194031985769,0.9647755827989499
R06,1784955911398130113,39.77666083539769,24.19349880776077,0.44586404566276977,-0.00023054472497141993,-0.00038565560734447825,49.658685905,1.4443212853204344,0.9647764319389793
R06,1784955911464882561,39.77665868099278,24.193497723670898,0.44583820023814313,-0.00023623631946747945,-0.0005541955149796526,49.725438353,1.4443191309155239,0.964775347849109
R06,1784955911498135228,39.77666047021743,24.193498534926928,0.4458317970485854,-0.00021627187198198288,0.0004407195441920174,49.75869102,1.4443209201401714,0.9647761591051385
R06,1784955911564820346,39.77665844534384,24.19349752000768,0.44585566063172877,-0.00022166529233513753,0.00025134811338243927,49.825376138,1.4443188952665835,0.9647751441858894
R06,1784955911598191098,39.77666004907849,24.1934982476367,0.4458776950098615,-0.00020336915679448087,0.0010238112966913697,49.85874689,1.444320499001229,0.9647758718149113
R06,1784955911664833014,39.776658225124955,24.19349733396702,0.4459425158373582,-0.00020788835850468475,0.0012425463578210952,49.925388806,1.4443186750476968,0.964774958145231
R06,1784955911698356891,39.776659784002625,24.193498044572173,0.44598319031075656,-0.00019047481621207993,0.0006978908730107328,49.958912683,1.4443202339253673,0.9647756687503843
R06,1784955911764867347,39.7766580022018,24.193497155011165,0.44603837877343905,-0.00019522183429999956,0.0015693023509086733,50.025423139,1.4443184521245414,0.9647747791893764
R06,1784955911798130672,39.77665949085034,24.193497835981738,0.44608795663953243,-0.00017867398687549158,0.0007853078022305393,50.058686464,1.4443199407730845,0.9647754601599488
R06,1784955911864812685,39.77665781617254,24.193497001543875,0.44613214839859694,-0.00018316945645325755,0.0005607236230375157,50.125368477,1.44431826609528,0.9647746257220859
R06,1784955911898220046,39.77665919512141,24.193497633591093,0.44615359684505,-0.00016774648159455317,0.0005168631907928882,50.158775838,1.4443196450441533,0.9647752577693041
R06,1784955911964826762,39.776657567309734,24.193496825273563,0.44619078229968556,-0.00017219676906506812,0.0008997406772406928,50.225382554,1.4443180172324759,0.9647744494517738
R06,1784955911998142312,39.776658918241054,24.19349744742699,0.4462065854566638,-0.00015729551292061657,-0.00034529898957529905,50.258698104,1.4443193681637965,0.9647750716051995
R06,1784955912064800197,39.77665744006899,24.19349671426745,0.44619559907244266,-0.00016129671032318792,0.0003231693734511066,50.325355989,1.44431788999173,0.9647743384456611
R06,1784955912098170980,39.776658658953544,24.193497276442752,0.44619554811267736,-0.00014768923515827217,-0.0005005609243588454,50.358726772,1.444319108876286,0.9647749006209629
R06,1784955912164867586,39.7766572582924,24.193496583829614,0.4461710796962075,-0.0001514695518203738,-0.00010424967144650397,50.425423378,1.444317708215145,0.9647742080078245
R06,1784955912198249379,39.7766584050201,24.193497114198966,0.44617729103537007,-0.00013864825844045475,0.0005602540234353542,50.458805171,1.4443188549428427,0.9647747383771765
R06,1784955912264894431,39.77665716978783,24.19349650383488,0.4461972847641036,-0.00014179928585062476,-0.00035391151883347905,50.525450223,1.4443176197105743,0.9647741280130901
R06,1784955912298116570,39.77665816773573,24.193496965021836,0.44619286145807197,-0.00013033507548400973,0.0002755982954163685,50.558672362,1.4443186176584746,0.9647745892000472
R06,1784955912364826201,39.77665694799545,24.193496364116506,0.4462216048220342,-0.00013348423384246564,0.0010857501129830328,50.625381993,1.4443173979181907,0.9647739882947164
R06,1784955912398117526,39.776657953920314,24.193496831076015,0.4462521111361606,-0.0001222003844328577,0.0002891077677230771,50.658673318,1.4443184038430559,0.9647744552542257
R06,1784955912464837973,39.7766568185397,24.193496272223218,0.4462943664692896,-0.00012517325043465697,0.001957069711438469,50.725393765,1.4443172684624415,0.9647738964014287
R06,1784955912498139602,39.77665775755964,24.193496708686748,0.44636081698186775,-0.00011464799478970963,0.0012548571155680931,50.758695394,1.4443182074823824,0.964774332864959
R06,1784955912564806352,39.7766566579485,24.19349616827066,0.44642242555702444,-0.000117613855567226,0.00026352847769742964,50.825362144,1.4443171078712425,0.9647737924488702
R06,1784955912598167279,39.77665752915408,24.19349657345281,0.44644132258600105,-0.00010774476828067312,0.0008057582576279504,50.858723071,1.4443179790768212,0.9647741976310193
R06,1784955912664881038,39.77665655148455,24.1934960929102,0.4464863073251406,-0.00011020388273914648,0.0005651693695411047,50.92543683,1.444317001407292,0.9647737170884092
R06,1784955912698173579,39.77665740711326,24.19349649221566,0.44650201179699506,-0.00010078874570966052,0.00015156562908009996,50.958729371,1.4443178570360047,0.9647741163938726
R06,1784955912764920747,39.776656451619274,24.193496023695886,0.44651177764716277,-0.00010341927626070636,0.0001906149243684631,51.025476539,1.4443169015420168,0.9647736478740967
R06,1784955912798173319,39.776657243392364,24.19349639383465,0.44650457509245806,-9.463054792197015e-05,-0.0007553349038406057,51.058729111,1.4443176933151065,0.9647740180128608
R06,1784955912864812579,39.77665633479296,24.193495949234155,0.44647694179992164,-9.712774842344408e-05,0.00047476971880443817,51.125368371,1.4443167847157028,0.9647735734123657
R06,1784955912898182499,39.776657080604906,24.193496298652565,0.4465015567932973,-8.883454918989856e-05,0.0008607214630100805,51.158738291,1.4443175305276483,0.9647739228307763
R06,1784955912964845568,39.77665623493663,24.193495885469556,0.44654367698369724,-9.113236244559462e-05,0.0001813891148874842,51.22540136,1.4443166848593734,0.9647735096477668
R06,1784955912998173662,39.77665692668206,24.193496209709576,0.44656698855039606,-8.340401352630208e-05,0.0012231726868494569,51.258729454,1.4443173766048005,0.9647738338877865
R06,1784955913064775482,39.77665613190492,24.193495821607776,0.44664211992852376,-8.555194305095442e-05,0.0012846683537126573,51.325331274,1.444316581827664,0.9647734457859869
R06,1784955913098144345,39.77665676982058,24.193496120739677,0.4466840143774809,-7.835774605814775e-05,0.0007089275108544249,51.358700137,1.4443172197433256,0.9647737449178884
R06,1784955913164851960,39.776656043989334,24.193495766161316,0.44672792025858943,-8.024381772086774e-05,0.0007816293901539153,51.425407752,1.4443164939120763,0.964773390339527
R06,1784955913198151253,39.77665665302086,24.19349605217966,0.4467646071823226,-7.345364465155476e-05,0.0011627876778538,51.458707045,1.4443171029436002,0.964773676357872
R06,1784955913264900533,39.77665595204218,24.193495710194583,0.4468239217829874,-7.535660592239687e-05,0.0004026418096137319,51.525456325,1.4443164019649188,0.9647733343727936
R06,1784955913298174226,39.776656527650324,24.193495980852195,0.44683175409275133,-6.894171387653204e-05,-0.00011219401271963289,51.558730018,1.4443169775730667,0.9647736050304054
R06,1784955913365073591,39.77665587408162,24.193495662250772,0.44681689644698874,-7.070355546559578e-05,-0.0006548906674109958,51.625629383,1.4443163240043617,0.9647732864289829
R06,1784955913398143917,39.77665641176617,24.19349591556613,0.44678264879291524,-6.470269918372507e-05,-0.0012009757458731562,51.658699709,1.444316861688911,0.9647735397443427
R06,1784955913464991952,39.77665579854053,24.193495617241997,0.44672979399145163,-6.635356524145688e-05,0.00014383966831114296,51.725547744,1.4443162484632737,0.9647732414202075
R06,1784955913498215275,39.77665630264453,24.193495855240805,0.4467269892800844,-6.072406194292037e-05,-0.00040133193921318454,51.758771067,1.4443167525672749,0.9647734794190157
R06,1784955913564774788,39.77665572654519,24.193495575450815,0.4467097165842428,-6.227494368218331e-05,7.46102443831884e-05,51.82533058,1.4443161764679289,0.9647731996290254
R06,1784955913598211046,39.77665619921315,24.19349579878522,0.44671751334304455,-5.699314859898078e-05,0.0003875486211192733,51.858766838,1.4443166491358923,0.9647734229634324
R06,1784955913664957350,39.77665565495061,24.193495534696808,0.44673651257456365,-5.846368229791623e-05,8.202499910680541e-05,51.925513142,1.4443161048733515,0.964773158875019
R06,1784955913698177313,39.7766561038726,24.19349574691436,0.44675931602326185,-5.347017237893056e-05,0.0013429740630455651,51.958733105,1.444316553795339,0.9647733710925692
R06,1784955913764861279,39.776655621900055,24.193495512926095,0.446845296336352,-5.472115740897285e-05,0.0017042613421369888,52.025417071,1.4443160718227972,0.9647731371043058
R06,1784955913798193757,39.77665600991971,24.193495696130217,0.44689631751407566,-5.027402074846857e-05,0.0005977105515233441,52.058749549,1.4443164598424545,0.9647733203084279
R06,1784955913864887451,39.77665553479422,24.193495465405693,0.4469443694075994,-5.151465429796762e-05,0.0013906169233353066,52.125443243,1.4443159847169653,0.964773089583904
R06,1784955913898140183,39.77665592975866,24.19349565220328,0.4469922995964142,-4.711433301348747e-05,0.0009579989921650563,52.158695975,1.4443163796814034,0.9647732763814894
R06,1784955913965052253,39.776655482126316,24.1934954349003,0.4470392146450748,-4.8320058995233433e-05,0.00020169666173695843,52.225608045,1.444315932049058,0.9647730590785102
R06,1784955913998237910,39.77665585105232,24.193495609471384,0.4470653725865361,-4.420861365572234e-05,0.0013752807735364146,52.258793702,1.4443163009750606,0.9647732336495949
R06,1784955914064855858,39.776655431165544,24.193495405753247,0.44712566243310947,-4.5341408764145225e-05,-0.00018490644229662997,52.32541165,1.4443158810882863,0.9647730299314574
R06,1784955914098150863,39.776655776882315,24.193495569468276,0.44712620535427616,-4.148676376849379e-05,0.0003184267452334994,52.358706655,1.4443162268050571,0.9647731936464865
R06,1784955914164831181,39.776655384533335,24.193495379193973,0.4471511673421067,-4.254189080633923e-05,0.0006997127273613505,52.425386973,1.4443158344560771,0.9647730033721835
R06,1784955914198173356,39.77665570760773,24.193495532391488,0.4471616318621452,-3.893463169653723e-05,-0.00040024122513200567,52.458729148,1.4443161575304728,0.9647731565696986
R06,1784955914264812520,39.77665533645174,24.19349535254017,0.447144386542313,-3.993807680251293e-05,7.493089600140373e-05,52.525368312,1.4443157863744815,0.9647729767183826
R06,1784955914298146151,39.776655641378355,24.19349549730936,0.44715560655790787,-3.6537721446515246e-05,0.0006076899660824441,52.558701943,1.444316091301097,0.9647731214875712
R06,1784955914364915847,39.776655295910395,24.19349533008522,0.4471759423608539,-3.746627162800977e-05,-0.0005037482016728347,52.625471639,1.444315745833137,0.9647729542634309
R06,1784955914398403115,39.776655580647144,24.193495465325007,0.4471766845595356,-3.4288105292697e-05,0.0008207008888874898,52.658958907,1.4443160305698868,0.9647730895032183
R06,1784955914464962245,39.77665525441573,24.1934953074743,0.44724501974113196,-3.5169612122908745e-05,0.0020695389851546698,52.725518037,1.4443157043384716,0.9647729316525115
R06,1784955914498265954,39.77665552225188,24.193495434727165,0.44731424700625233,-3.218037283654576e-05,0.0012854066418968436,52.758821746,1.4443159721746213,0.9647730589053758
R06,1784955914564835708,39.776655217268484,24.193495287018436,0.44738885480667845,-3.300162838689038e-05,0.0010606701180668648,52.8253915,1.4443156671912263,0.964772911196647
R06,1784955914598163035,39.77665546695439,24.193495405608523,0.44743681164869736,-3.02076017771568e-05,0.0014573075054118262,52.858718827,1.4443159168771302,0.9647730297867341
R06,1784955914664926747,39.77665518192706,24.19349526752354,0.44750803926154026,-3.096974456463725e-05,0.0003066820511096872,52.925482539,1.444315631849804,0.9647728917017524
R06,1784955914698188439,39.77665540478535,24.193495373347265,0.44753738294738765,-2.8414297402236236e-05,0.0014066072675223444,52.958744231,1.444315854708094,0.9647729975254755
R06,1784955914764872341,39.77665514663844,24.193495248262305,0.4475986246677124,-2.905677500199989e-05,-0.0001768245227841568,53.025428133,1.4443155965611822,0.9647728724405162
R06,1784955914798126929,39.776655361612754,24.193495350462992,0.4475867829424067,-2.6631288023088194e-05,-0.0004871722428305316,53.058682721,1.4443158115354962,0.9647729746412033
R06,1784955914864880881,39.776655125017996,24.193495235862986,0.4475820406425397,-2.722351921096366e-05,0.0011599642777195068,53.125436673,1.4443155749407381,0.9647728600411973
R06,1784955914898062315,39.776655320100225,24.193495328734773,0.4476151726678861,-2.499950161751168e-05,0.000306989178637518,53.158618107,1.4443157700229676,0.964772952912984
R06,1784955914964871437,39.776655097356034,24.193495220932338,0.4476264857160706,-2.5554285056843757e-05,-0.0001710789103928057,53.225427229,1.4443155472787765,0.9647728451105486
R06,1784955914998177546,39.77665527986465,24.193495307851222,0.44763074825958066,-2.3467607048791623e-05,0.0005444666317771035,53.258733338,1.444315729787391,0.9647729320294332
R06,1784955915064710499,39.77665507144151,24.193495207051676,0.4476476410519483,-2.3982095400918687e-05,-0.0005153111702468985,53.325266291,1.4443155213642527,0.9647728312298867
R06,1784955915098171622,39.77665524302002,24.193495288817395,0.4476420730547476,-2.2021927986184876e-05,0.0004535277645233743,53.358727414,1.4443156929427658,0.9647729129956062
R06,1784955915164817378,39.77665504647287,24.193495193813476,0.44766633797322664,-2.2509876887952022e-05,0.0002542908702179395,53.42537317,1.4443154963956104,0.9647728179916868
R06,1784955915198167425,39.77665520759408,24.193495270643613,0.4476736124204708,-2.0668311015063868e-05,6.785287207641417e-05,53.458723217,1.4443156575168246,0.9647728948218237
R06,1784955915265187306,39.77665502305883,24.193495181454068,0.4476921622273129,-2.1125877488632624e-05,0.0010407434203920064,53.525743098,1.4443154729815717,0.9647728056322791
R06,1784955915298140188,39.77665517492302,24.193495253900576,0.4477367067137954,-1.9393402026922876e-05,0.0012322536975133578,53.55869598,1.444315624845764,0.9647728780787865
R06,1784955915364943614,39.77665499499327,24.19349516694673,0.4477932481992415,-1.985620596513356e-05,2.2670669523190603e-05,53.625499406,1.4443154449160147,0.9647727911249397
R06,1784955915398224923,39.77665514448731,24.19349523826533,0.44780302349467727,-1.8180097936509555e-05,0.000594271934936808,53.658780715,1.4443155944100496,0.9647728624435423
R06,1784955915464865847,39.776654981895,24.19349515966358,0.44783759568426884,-1.8593411070612018e-05,0.0005206899538479703,53.725421639,1.444315431817742,0.9647727838417914
R06,1784955915498177237,39.776655113960786,24.193495222678965,0.44785821334358905,-1.708027127139511e-05,0.0005061875916161573,53.758733029,1.4443155638835279,0.9647728468571763
R06,1784955915564868115,39.77665496257684,24.19349514949762,0.44789201343812923,-1.7453128488338693e-05,0.0007387049619641956,53.825423907,1.4443154124995843,0.9647727736758291
R06,1784955915598168625,39.77665508676537,24.19349520878473,0.447904002923094,-1.6030362180554255e-05,-0.0003932185961047995,53.858724417,1.4443155366881157,0.9647728329629395
R06,1784955915664857103,39.77665494393227,24.193495139750627,0.44789442751868824,-1.6383598715303042e-05,0.0005488385811773288,53.925412895,1.444315393855014,0.9647727639288384
R06,1784955915698139595,39.776655060864734,24.193495195619644,0.4479192571873986,-1.5044710872108928e-05,0.000734431452335628,53.958695387,1.4443155107874759,0.9647728197978545
R06,1784955915764850026,39.77665492577445,24.193495130370387,0.4479512565865776,-1.5380974189195843e-05,-8.100920108970657e-05,54.025405818,1.4443153756971938,0.9647727545485978
R06,1784955915798187625,39.77665503653595,24.19349518329,0.4479729487697371,-1.4116913913164173e-05,0.0015244625229480545,54.058743417,1.4443154864586916,0.9647728074682114
R06,1784955915864895943,39.77665491070399,24.193495122504537,0.44805241035318705,-1.4429018191146306e-05,0.0007170998314705307,54.125451735,1.4443153606267316,0.9647727466827476
R06,1784955915898331113,39.77665501346342,24.193495171591007,0.4480752077574768,-1.325137318457143e-05,0.0003371820546264854,54.158886905,1.444315463386161,0.9647727957692176
R06,1784955915964864770,39.77665489286457,24.193495113296127,0.4481127176509938,-1.3554858989439731e-05,0.00149273746475521,54.225420562,1.4443153427873128,0.9647727374743376
R06,1784955915998200225,39.77665499211777,24.193495160734766,0.4481824434095225,-1.2429006121309415e-05,0.0021605544195373435,54.258756017,1.4443154420405122,0.9647727849129772
R06,1784955916064795420,39.77665488118083,24.19349510708387,0.4482961536356904,-1.2706378541468577e-05,0.0010880726793569052,54.325351212,1.4443153311035744,0.9647727312620802
R06,1784955916098196668,39.776654976736786,24.193495152734457,0.4483357503707075,-1.1640554716838717e-05,0.0008773689702550019,54.35875246,1.4443154266595286,0.9647727769126675
R06,1784955916164874938,39.7766548654472,24.19349509888708,0.4483787167918338,-1.1945161731192635e-05,0.00018478061660612147,54.42543073,1.4443153153699413,0.9647727230652912
R06,1784955916198241946,39.77665495642357,24.193495142389473,0.4483770452424034,-1.092894054637071e-05,-0.00039023467133312325,54.458797738,1.4443154063463126,0.964772766567684
R06,1784955916264914391,39.776654851921855,24.193495091858182,0.4483696764529235,-1.1212665898305347e-05,0.0007092203839979477,54.525470183,1.4443153018445969,0.9647727160363928
R06,1784955916298539679,39.77665493688976,24.193495132541745,0.4483826685500519,-1.0260364169278185e-05,-0.0002508211942876523,54.559095471,1.4443153868125052,0.964772756719956
R06,1784955916364992341,39.7766548390935,24.193495085292934,0.44836336703341706,-1.0523697488356623e-05,-0.0005259741760747818,54.625548133,1.4443152890162452,0.9647727094711449
R06,1784955916398326708,39.77665491925336,24.19349512370103,0.4483509845299509,-9.627528723689394e-06,7.374148768070766e-06,54.6588825,1.4443153691761026,0.9647727478792412
R06,1784955916464905486,39.77665482523506,24.193495078323956,0.4483478383531927,-9.886117291265435e-06,-0.00023493786464670323,54.725461278,1.4443152751578054,0.9647727025021666
R06,1784955916498310479,39.7766549024076,24.1934951153222,0.4483470423160867,-9.030705696596347e-06,0.00030440274898249056,54.758866271,1.4443153523303423,0.9647727395004111
R06,1784955916564808327,39.77665481410185,24.193495072712473,0.4483737696802823,-9.27588384479755e-06,0.0008552995298773357,54.825364119,1.4443152640245955,0.9647726968906838
R06,1784955916598178055,39.7766548865891,24.19349510746547,0.4484031214251387,-8.473375689659085e-06,0.000595662761572711,54.858733847,1.444315336511842,0.9647727316436807
R06,1784955916664828099,39.77665480582766,24.193495068473215,0.4484510219087947,-8.694211528368828e-06,0.0013900077661485781,54.925383891,1.4443152557504035,0.964772692651426
R06,1784955916698216932,39.77665487155913,24.193495099974726,0.4484921776801629,-7.95785329900778e-06,0.0005174038943596688,54.958772724,1.4443153214818736,0.9647727241529367
R06,1784955916764929090,39.77665479592609,24.19349506343675,0.448517493074307,-8.161726258479007e-06,0.00010935411551097333,55.025484882,1.4443152458488342,0.9647726876149605
R06,1784955916798135037,39.77665485760884,24.193495092996667,0.44853879881391245,-7.470087370609659e-06,0.0012041545212841318,55.058690829,1.444315307531582,0.9647727171748777
R06,1784955916864902621,39.77665478498023,24.193495057917453,0.4485980438660491,-7.668629798465375e-06,0.00025267465079070706,55.125458413,1.444315234902973,0.9647726820956635
R06,1784955916898184314,39.7766548448798,24.193495086629262,0.4486050465472107,-7.0052311294196015e-06,6.822081044414788e-05,55.158740106,1.4443152948025428,0.9647727108074733
R06,1784955916964821719,39.77665477817955,24.19349505440352,0.4486142550801411,-7.187225317198185e-06,0.0004101778884466129,55.225377511,1.4443152281022904,0.9647726785817312
R06,1784955916998138549,39.77665483269823,24.193495080552463,0.4486188917149465,-6.577496522237253e-06,-0.00033037514691861697,55.258694341,1.4443152826209698,0.9647727047306738
R06,1784955917064839571,39.77665476998542,24.193495050267632,0.44860273062759104,-6.747276506900403e-06,-6.850963613256678e-05,55.325395363,1.4443152199081624,0.9647726744458431
R06,1784955917098143921,39.776654821221264,24.193495074858106,0.44860082792298206,-6.173939918018337e-06,-1.7509065299693866e-05,55.358699713,1.4443152711440064,0.9647726990363168
R06,1784955917164828590,39.77665476266035,24.193495046597352,0.4485964649482779,-6.331469693833177e-06,-0.00023993680999301415,55.425384382,1.444315212583092,0.9647726707755631
R06,1784955917198134764,39.776654810669825,24.19349506964588,0.4485988855127796,-5.794194789121801e-06,0.0005239704845157751,55.458690556,1.4443152605925675,0.9647726938240915
R06,1784955917265075186,39.77665475540817,24.193495042980146,0.44865857390848696,-5.943523468974456e-06,0.002402542246503087,55.525630978,1.4443152053309092,0.964772667158357
R06,1784955917298196778,39.77665480050783,24.193495064625775,0.44873487907164383,-5.4386211250772504e-06,0.0012271379095037795,55.55875257,1.44431525043057,0.9647726888039863
R06,1784955917364881768,39.77665474898427,24.193495039727285,0.4488195385441953,-5.576906668536499e-06,0.001917629226017849,55.62543756,1.444315198907013,0.9647726639054959
R06,1784955917398247079,39.77665479140332,24.193495060068607,0.44888451636188664,-5.103000585145127e-06,0.0012449889149244212,55.658802871,1.4443152413260592,0.9647726842468174
R06,1784955917464881475,39.77665474253153,24.193495036429237,0.4489479185627534,-5.235774884715426e-06,0.0004197661151974497,55.725437267,1.444315192454269,0.9647726606074478
R06,1784955917498179521,39.77665478255419,24.19349505562036,0.44897445438586686,-4.789137546577581e-06,0.0010663163082411178,55.758735313,1.4443152324769315,0.9647726797985712
R06,1784955917565257419,39.77665473733276,24.193495033745034,0.44902892515196463,-4.910667180577462e-06,0.00038264304803500295,55.825813211,1.444315187255505,0.9647726579232447
R06,1784955917598193821,39.776654774540226,24.19349505159632,0.4490328026136936,-4.49453417622666e-06,-0.00033782489673520597,55.858749613,1.4443152244629687,0.9647726757745296
R06,1784955917664830681,39.77665473194118,24.193495030993905,0.4490221557617602,-4.60929730088849e-06,0.0003249870714054096,55.925386473,1.4443151818639208,0.9647726551721156
R06,1784955917698145143,39.77665476696986,24.193495047819862,0.44902213110534556,-4.217817897762665e-06,-0.0004998320654232877,55.958700935,1.4443152168926048,0.9647726719980732
R06,1784955917764852118,39.776654725973124,24.19349502801093,0.44900341651305054,-4.330414012709084e-06,0.00029165819219340516,56.02540791,1.4443151758958663,0.96477265218914
R06,1784955917798243062,39.77665475978057,24.19349504426275,0.4490115027377421,-3.9560668662056e-06,7.861539734697277e-05,56.058798854,1.444315209703312,0.9647726684409612
R06,1784955917864911571,39.776654722170456,24.193495026099708,0.44901184613357703,-4.058657201957113e-06,-0.00021977062212297842,56.125467363,1.444315172093198,0.9647726502779186
R06,1784955917898312564,39.77665475300733,24.19349504092382,0.44901710986869814,-3.7141711061383547e-06,0.0006760101617267518,56.158868356,1.4443152029300705,0.9647726651020321
R06,1784955917964933488,39.776654717695315,24.193495023871556,0.4490748285866739,-3.809770594131534e-06,0.0018020523167899998,56.22548928,1.4443151676180577,0.9647726480497667
R06,1784955917998184140,39.7766547461212,24.193495037533342,0.4491186965698084,-3.4891669316908113e-06,3.832770222517677e-05,56.258739932,1.444315196043945,0.9647726617115531
R06,1784955918064871082,39.776654713480795,24.193495021753886,0.4491393537328748,-3.575035952421213e-06,0.0012727590091174985,56.325426874,1.4443151634035374,0.9647726459320971
R06,1784955918098259658,39.77665474035399,24.193495034668,0.44918991710338835,-3.273358507941578e-06,0.0012934891635502262,56.35881545,1.4443151902767326,0.9647726588462113
